time,Rhenusallee,Rhenusallee Ri. Beuel,Rhenusallee Ri. Oberkassel,days
2018-11-28 19:00:00,12,8,4,2018-11-28
2018-11-28 19:15:00,10,4,6,2018-11-28
2018-11-28 19:30:00,9,8,1,2018-11-28
2018-11-28 19:45:00,8,4,4,2018-11-28
2018-11-28 20:00:00,5,2,3,2018-11-28
2018-11-28 20:15:00,5,4,1,2018-11-28
2018-11-28 20:30:00,7,4,3,2018-11-28
2018-11-28 20:45:00,4,2,2,2018-11-28
2018-11-28 21:00:00,1,0,1,2018-11-28
2018-11-28 21:15:00,0,0,0,2018-11-28
2018-11-28 21:30:00,5,1,4,2018-11-28
2018-11-28 21:45:00,2,2,0,2018-11-28
2018-11-28 22:00:00,5,3,2,2018-11-28
2018-11-28 22:15:00,1,0,1,2018-11-28
2018-11-28 22:30:00,2,2,0,2018-11-28
2018-11-28 22:45:00,0,0,0,2018-11-28
2018-11-28 23:00:00,2,2,0,2018-11-28
2018-11-28 23:15:00,0,0,0,2018-11-28
2018-11-28 23:30:00,0,0,0,2018-11-28
2018-11-28 23:45:00,0,0,0,2018-11-28
2018-11-29 00:00:00,0,0,0,2018-11-29
2018-11-29 00:15:00,0,0,0,2018-11-29
2018-11-29 00:30:00,0,0,0,2018-11-29
2018-11-29 00:45:00,0,0,0,2018-11-29
2018-11-29 01:00:00,0,0,0,2018-11-29
2018-11-29 01:15:00,0,0,0,2018-11-29
2018-11-29 01:30:00,0,0,0,2018-11-29
2018-11-29 01:45:00,1,1,0,2018-11-29
2018-11-29 02:00:00,0,0,0,2018-11-29
2018-11-29 02:15:00,0,0,0,2018-11-29
2018-11-29 02:30:00,0,0,0,2018-11-29
2018-11-29 02:45:00,0,0,0,2018-11-29
2018-11-29 03:00:00,0,0,0,2018-11-29
2018-11-29 03:15:00,0,0,0,2018-11-29
2018-11-29 03:30:00,0,0,0,2018-11-29
2018-11-29 03:45:00,0,0,0,2018-11-29
2018-11-29 04:00:00,0,0,0,2018-11-29
2018-11-29 04:15:00,0,0,0,2018-11-29
2018-11-29 04:30:00,0,0,0,2018-11-29
2018-11-29 04:45:00,0,0,0,2018-11-29
2018-11-29 05:00:00,0,0,0,2018-11-29
2018-11-29 05:15:00,0,0,0,2018-11-29
2018-11-29 05:30:00,1,0,1,2018-11-29
2018-11-29 05:45:00,3,1,2,2018-11-29
2018-11-29 06:00:00,7,2,5,2018-11-29
2018-11-29 06:15:00,7,3,4,2018-11-29
2018-11-29 06:30:00,11,4,7,2018-11-29
2018-11-29 06:45:00,9,5,4,2018-11-29
2018-11-29 07:00:00,15,4,11,2018-11-29
2018-11-29 07:15:00,17,5,12,2018-11-29
2018-11-29 07:30:00,35,11,24,2018-11-29
2018-11-29 07:45:00,45,11,34,2018-11-29
2018-11-29 08:00:00,51,10,41,2018-11-29
2018-11-29 08:15:00,46,17,29,2018-11-29
2018-11-29 08:30:00,38,7,31,2018-11-29
2018-11-29 08:45:00,27,5,22,2018-11-29
2018-11-29 09:00:00,23,4,19,2018-11-29
2018-11-29 09:15:00,22,7,15,2018-11-29
2018-11-29 09:30:00,15,3,12,2018-11-29
2018-11-29 09:45:00,7,2,5,2018-11-29
2018-11-29 10:00:00,7,2,5,2018-11-29
2018-11-29 10:15:00,3,2,1,2018-11-29
2018-11-29 10:30:00,5,1,4,2018-11-29
2018-11-29 10:45:00,4,2,2,2018-11-29
2018-11-29 11:00:00,3,3,0,2018-11-29
2018-11-29 11:15:00,6,4,2,2018-11-29
2018-11-29 11:30:00,4,2,2,2018-11-29
2018-11-29 11:45:00,6,3,3,2018-11-29
2018-11-29 12:00:00,2,1,1,2018-11-29
2018-11-29 12:15:00,3,3,0,2018-11-29
2018-11-29 12:30:00,4,2,2,2018-11-29
2018-11-29 12:45:00,5,3,2,2018-11-29
2018-11-29 13:00:00,7,5,2,2018-11-29
2018-11-29 13:15:00,11,5,6,2018-11-29
2018-11-29 13:30:00,11,5,6,2018-11-29
2018-11-29 13:45:00,6,4,2,2018-11-29
2018-11-29 14:00:00,11,6,5,2018-11-29
2018-11-29 14:15:00,5,2,3,2018-11-29
2018-11-29 14:30:00,14,8,6,2018-11-29
2018-11-29 14:45:00,8,6,2,2018-11-29
2018-11-29 15:00:00,12,8,4,2018-11-29
2018-11-29 15:15:00,17,10,7,2018-11-29
2018-11-29 15:30:00,11,3,8,2018-11-29
2018-11-29 15:45:00,17,11,6,2018-11-29
2018-11-29 16:00:00,17,12,5,2018-11-29
2018-11-29 16:15:00,29,19,10,2018-11-29
2018-11-29 16:30:00,31,19,12,2018-11-29
2018-11-29 16:45:00,27,19,8,2018-11-29
2018-11-29 17:00:00,36,27,9,2018-11-29
2018-11-29 17:15:00,37,26,11,2018-11-29
2018-11-29 17:30:00,34,27,7,2018-11-29
2018-11-29 17:45:00,37,26,11,2018-11-29
2018-11-29 18:00:00,19,13,6,2018-11-29
2018-11-29 18:15:00,19,16,3,2018-11-29
2018-11-29 18:30:00,17,13,4,2018-11-29
2018-11-29 18:45:00,12,7,5,2018-11-29
2018-11-29 19:00:00,9,5,4,2018-11-29
2018-11-29 19:15:00,12,9,3,2018-11-29
2018-11-29 19:30:00,10,6,4,2018-11-29
2018-11-29 19:45:00,3,1,2,2018-11-29
2018-11-29 20:00:00,3,2,1,2018-11-29
2018-11-29 20:15:00,3,3,0,2018-11-29
2018-11-29 20:30:00,3,2,1,2018-11-29
2018-11-29 20:45:00,4,3,1,2018-11-29
2018-11-29 21:00:00,2,1,1,2018-11-29
2018-11-29 21:15:00,4,2,2,2018-11-29
2018-11-29 21:30:00,2,2,0,2018-11-29
2018-11-29 21:45:00,4,4,0,2018-11-29
2018-11-29 22:00:00,5,1,4,2018-11-29
2018-11-29 22:15:00,7,4,3,2018-11-29
2018-11-29 22:30:00,1,1,0,2018-11-29
2018-11-29 22:45:00,0,0,0,2018-11-29
2018-11-29 23:00:00,1,0,1,2018-11-29
2018-11-29 23:15:00,3,1,2,2018-11-29
2018-11-29 23:30:00,0,0,0,2018-11-29
2018-11-29 23:45:00,0,0,0,2018-11-29
2018-11-30 00:00:00,2,1,1,2018-11-30
2018-11-30 00:15:00,0,0,0,2018-11-30
2018-11-30 00:30:00,1,1,0,2018-11-30
2018-11-30 00:45:00,0,0,0,2018-11-30
2018-11-30 01:00:00,0,0,0,2018-11-30
2018-11-30 01:15:00,0,0,0,2018-11-30
2018-11-30 01:30:00,0,0,0,2018-11-30
2018-11-30 01:45:00,0,0,0,2018-11-30
2018-11-30 02:00:00,0,0,0,2018-11-30
2018-11-30 02:15:00,1,1,0,2018-11-30
2018-11-30 02:30:00,0,0,0,2018-11-30
2018-11-30 02:45:00,1,0,1,2018-11-30
2018-11-30 03:00:00,0,0,0,2018-11-30
2018-11-30 03:15:00,0,0,0,2018-11-30
2018-11-30 03:30:00,0,0,0,2018-11-30
2018-11-30 03:45:00,0,0,0,2018-11-30
2018-11-30 04:00:00,0,0,0,2018-11-30
2018-11-30 04:15:00,0,0,0,2018-11-30
2018-11-30 04:30:00,0,0,0,2018-11-30
2018-11-30 04:45:00,0,0,0,2018-11-30
2018-11-30 05:00:00,0,0,0,2018-11-30
2018-11-30 05:15:00,0,0,0,2018-11-30
2018-11-30 05:30:00,0,0,0,2018-11-30
2018-11-30 05:45:00,4,1,3,2018-11-30
2018-11-30 06:00:00,4,1,3,2018-11-30
2018-11-30 06:15:00,7,4,3,2018-11-30
2018-11-30 06:30:00,7,3,4,2018-11-30
2018-11-30 06:45:00,14,8,6,2018-11-30
2018-11-30 07:00:00,16,6,10,2018-11-30
2018-11-30 07:15:00,25,4,21,2018-11-30
2018-11-30 07:30:00,29,12,17,2018-11-30
2018-11-30 07:45:00,45,12,33,2018-11-30
2018-11-30 08:00:00,37,11,26,2018-11-30
2018-11-30 08:15:00,33,4,29,2018-11-30
2018-11-30 08:30:00,35,9,26,2018-11-30
2018-11-30 08:45:00,32,8,24,2018-11-30
2018-11-30 09:00:00,27,7,20,2018-11-30
2018-11-30 09:15:00,18,8,10,2018-11-30
2018-11-30 09:30:00,10,5,5,2018-11-30
2018-11-30 09:45:00,12,6,6,2018-11-30
2018-11-30 10:00:00,12,5,7,2018-11-30
2018-11-30 10:15:00,4,3,1,2018-11-30
2018-11-30 10:30:00,8,6,2,2018-11-30
2018-11-30 10:45:00,13,6,7,2018-11-30
2018-11-30 11:00:00,11,3,8,2018-11-30
2018-11-30 11:15:00,12,7,5,2018-11-30
2018-11-30 11:30:00,14,10,4,2018-11-30
2018-11-30 11:45:00,12,7,5,2018-11-30
2018-11-30 12:00:00,18,7,11,2018-11-30
2018-11-30 12:15:00,15,6,9,2018-11-30
2018-11-30 12:30:00,13,8,5,2018-11-30
2018-11-30 12:45:00,15,6,9,2018-11-30
2018-11-30 13:00:00,26,15,11,2018-11-30
2018-11-30 13:15:00,24,11,13,2018-11-30
2018-11-30 13:30:00,19,14,5,2018-11-30
2018-11-30 13:45:00,21,15,6,2018-11-30
2018-11-30 14:00:00,20,15,5,2018-11-30
2018-11-30 14:15:00,34,19,15,2018-11-30
2018-11-30 14:30:00,27,12,15,2018-11-30
2018-11-30 14:45:00,33,19,14,2018-11-30
2018-11-30 15:00:00,30,18,12,2018-11-30
2018-11-30 15:15:00,28,17,11,2018-11-30
2018-11-30 15:30:00,31,17,14,2018-11-30
2018-11-30 15:45:00,43,33,10,2018-11-30
2018-11-30 16:00:00,25,13,12,2018-11-30
2018-11-30 16:15:00,34,19,15,2018-11-30
2018-11-30 16:30:00,25,17,8,2018-11-30
2018-11-30 16:45:00,31,23,8,2018-11-30
2018-11-30 17:00:00,14,9,5,2018-11-30
2018-11-30 17:15:00,14,10,4,2018-11-30
2018-11-30 17:30:00,21,16,5,2018-11-30
2018-11-30 17:45:00,19,11,8,2018-11-30
2018-11-30 18:00:00,13,9,4,2018-11-30
2018-11-30 18:15:00,15,11,4,2018-11-30
2018-11-30 18:30:00,5,3,2,2018-11-30
2018-11-30 18:45:00,13,7,6,2018-11-30
2018-11-30 19:00:00,13,9,4,2018-11-30
2018-11-30 19:15:00,8,7,1,2018-11-30
2018-11-30 19:30:00,3,0,3,2018-11-30
2018-11-30 19:45:00,3,0,3,2018-11-30
2018-11-30 20:00:00,6,3,3,2018-11-30
2018-11-30 20:15:00,4,1,3,2018-11-30
2018-11-30 20:30:00,1,0,1,2018-11-30
2018-11-30 20:45:00,7,3,4,2018-11-30
2018-11-30 21:00:00,4,2,2,2018-11-30
2018-11-30 21:15:00,3,2,1,2018-11-30
2018-11-30 21:30:00,1,1,0,2018-11-30
2018-11-30 21:45:00,3,0,3,2018-11-30
2018-11-30 22:00:00,2,1,1,2018-11-30
2018-11-30 22:15:00,2,1,1,2018-11-30
2018-11-30 22:30:00,3,3,0,2018-11-30
2018-11-30 22:45:00,3,0,3,2018-11-30
2018-11-30 23:00:00,0,0,0,2018-11-30
2018-11-30 23:15:00,0,0,0,2018-11-30
2018-11-30 23:30:00,1,0,1,2018-11-30
2018-11-30 23:45:00,2,2,0,2018-11-30
2018-01-12 00:00:00,1,1,0,2018-01-12
2018-01-12 00:15:00,0,0,0,2018-01-12
2018-01-12 00:30:00,0,0,0,2018-01-12
2018-01-12 00:45:00,1,0,1,2018-01-12
2018-01-12 01:00:00,0,0,0,2018-01-12
2018-01-12 01:15:00,0,0,0,2018-01-12
2018-01-12 01:30:00,0,0,0,2018-01-12
2018-01-12 01:45:00,0,0,0,2018-01-12
2018-01-12 02:00:00,3,2,1,2018-01-12
2018-01-12 02:15:00,0,0,0,2018-01-12
2018-01-12 02:30:00,0,0,0,2018-01-12
2018-01-12 02:45:00,0,0,0,2018-01-12
2018-01-12 03:00:00,0,0,0,2018-01-12
2018-01-12 03:15:00,0,0,0,2018-01-12
2018-01-12 03:30:00,1,1,0,2018-01-12
2018-01-12 03:45:00,0,0,0,2018-01-12
2018-01-12 04:00:00,0,0,0,2018-01-12
2018-01-12 04:15:00,0,0,0,2018-01-12
2018-01-12 04:30:00,0,0,0,2018-01-12
2018-01-12 04:45:00,0,0,0,2018-01-12
2018-01-12 05:00:00,0,0,0,2018-01-12
2018-01-12 05:15:00,0,0,0,2018-01-12
2018-01-12 05:30:00,0,0,0,2018-01-12
2018-01-12 05:45:00,1,1,0,2018-01-12
2018-01-12 06:00:00,0,0,0,2018-01-12
2018-01-12 06:15:00,0,0,0,2018-01-12
2018-01-12 06:30:00,0,0,0,2018-01-12
2018-01-12 06:45:00,0,0,0,2018-01-12
2018-01-12 07:00:00,0,0,0,2018-01-12
2018-01-12 07:15:00,1,1,0,2018-01-12
2018-01-12 07:30:00,4,1,3,2018-01-12
2018-01-12 07:45:00,3,2,1,2018-01-12
2018-01-12 08:00:00,2,2,0,2018-01-12
2018-01-12 08:15:00,2,0,2,2018-01-12
2018-01-12 08:30:00,5,2,3,2018-01-12
2018-01-12 08:45:00,4,2,2,2018-01-12
2018-01-12 09:00:00,4,3,1,2018-01-12
2018-01-12 09:15:00,7,3,4,2018-01-12
2018-01-12 09:30:00,7,6,1,2018-01-12
2018-01-12 09:45:00,4,1,3,2018-01-12
2018-01-12 10:00:00,14,10,4,2018-01-12
2018-01-12 10:15:00,15,7,8,2018-01-12
2018-01-12 10:30:00,20,11,9,2018-01-12
2018-01-12 10:45:00,17,10,7,2018-01-12
2018-01-12 11:00:00,15,8,7,2018-01-12
2018-01-12 11:15:00,14,8,6,2018-01-12
2018-01-12 11:30:00,27,19,8,2018-01-12
2018-01-12 11:45:00,15,9,6,2018-01-12
2018-01-12 12:00:00,14,7,7,2018-01-12
2018-01-12 12:15:00,11,4,7,2018-01-12
2018-01-12 12:30:00,29,15,14,2018-01-12
2018-01-12 12:45:00,17,10,7,2018-01-12
2018-01-12 13:00:00,22,17,5,2018-01-12
2018-01-12 13:15:00,18,6,12,2018-01-12
2018-01-12 13:30:00,20,12,8,2018-01-12
2018-01-12 13:45:00,14,11,3,2018-01-12
2018-01-12 14:00:00,24,11,13,2018-01-12
2018-01-12 14:15:00,25,10,15,2018-01-12
2018-01-12 14:30:00,25,13,12,2018-01-12
2018-01-12 14:45:00,20,9,11,2018-01-12
2018-01-12 15:00:00,21,13,8,2018-01-12
2018-01-12 15:15:00,23,13,10,2018-01-12
2018-01-12 15:30:00,19,9,10,2018-01-12
2018-01-12 15:45:00,15,9,6,2018-01-12
2018-01-12 16:00:00,14,10,4,2018-01-12
2018-01-12 16:15:00,16,10,6,2018-01-12
2018-01-12 16:30:00,10,7,3,2018-01-12
2018-01-12 16:45:00,8,4,4,2018-01-12
2018-01-12 17:00:00,7,3,4,2018-01-12
2018-01-12 17:15:00,9,3,6,2018-01-12
2018-01-12 17:30:00,7,6,1,2018-01-12
2018-01-12 17:45:00,3,1,2,2018-01-12
2018-01-12 18:00:00,0,0,0,2018-01-12
2018-01-12 18:15:00,4,2,2,2018-01-12
2018-01-12 18:30:00,3,3,0,2018-01-12
2018-01-12 18:45:00,1,0,1,2018-01-12
2018-01-12 19:00:00,2,0,2,2018-01-12
2018-01-12 19:15:00,4,0,4,2018-01-12
2018-01-12 19:30:00,2,1,1,2018-01-12
2018-01-12 19:45:00,6,0,6,2018-01-12
2018-01-12 20:00:00,6,1,5,2018-01-12
2018-01-12 20:15:00,0,0,0,2018-01-12
2018-01-12 20:30:00,0,0,0,2018-01-12
2018-01-12 20:45:00,0,0,0,2018-01-12
2018-01-12 21:00:00,0,0,0,2018-01-12
2018-01-12 21:15:00,2,2,0,2018-01-12
2018-01-12 21:30:00,1,0,1,2018-01-12
2018-01-12 21:45:00,1,1,0,2018-01-12
2018-01-12 22:00:00,1,0,1,2018-01-12
2018-01-12 22:15:00,3,2,1,2018-01-12
2018-01-12 22:30:00,1,1,0,2018-01-12
2018-01-12 22:45:00,1,0,1,2018-01-12
2018-01-12 23:00:00,2,1,1,2018-01-12
2018-01-12 23:15:00,0,0,0,2018-01-12
2018-01-12 23:30:00,0,0,0,2018-01-12
2018-01-12 23:45:00,0,0,0,2018-01-12
2018-02-12 00:00:00,0,0,0,2018-02-12
2018-02-12 00:15:00,0,0,0,2018-02-12
2018-02-12 00:30:00,1,1,0,2018-02-12
2018-02-12 00:45:00,1,1,0,2018-02-12
2018-02-12 01:00:00,0,0,0,2018-02-12
2018-02-12 01:15:00,0,0,0,2018-02-12
2018-02-12 01:30:00,3,2,1,2018-02-12
2018-02-12 01:45:00,0,0,0,2018-02-12
2018-02-12 02:00:00,0,0,0,2018-02-12
2018-02-12 02:15:00,0,0,0,2018-02-12
2018-02-12 02:30:00,3,3,0,2018-02-12
2018-02-12 02:45:00,0,0,0,2018-02-12
2018-02-12 03:00:00,0,0,0,2018-02-12
2018-02-12 03:15:00,0,0,0,2018-02-12
2018-02-12 03:30:00,2,1,1,2018-02-12
2018-02-12 03:45:00,0,0,0,2018-02-12
2018-02-12 04:00:00,1,1,0,2018-02-12
2018-02-12 04:15:00,0,0,0,2018-02-12
2018-02-12 04:30:00,1,1,0,2018-02-12
2018-02-12 04:45:00,1,1,0,2018-02-12
2018-02-12 05:00:00,0,0,0,2018-02-12
2018-02-12 05:15:00,0,0,0,2018-02-12
2018-02-12 05:30:00,1,0,1,2018-02-12
2018-02-12 05:45:00,0,0,0,2018-02-12
2018-02-12 06:00:00,0,0,0,2018-02-12
2018-02-12 06:15:00,0,0,0,2018-02-12
2018-02-12 06:30:00,0,0,0,2018-02-12
2018-02-12 06:45:00,0,0,0,2018-02-12
2018-02-12 07:00:00,1,1,0,2018-02-12
2018-02-12 07:15:00,0,0,0,2018-02-12
2018-02-12 07:30:00,2,0,2,2018-02-12
2018-02-12 07:45:00,0,0,0,2018-02-12
2018-02-12 08:00:00,1,1,0,2018-02-12
2018-02-12 08:15:00,0,0,0,2018-02-12
2018-02-12 08:30:00,1,0,1,2018-02-12
2018-02-12 08:45:00,2,2,0,2018-02-12
2018-02-12 09:00:00,0,0,0,2018-02-12
2018-02-12 09:15:00,2,2,0,2018-02-12
2018-02-12 09:30:00,0,0,0,2018-02-12
2018-02-12 09:45:00,2,1,1,2018-02-12
2018-02-12 10:00:00,6,3,3,2018-02-12
2018-02-12 10:15:00,4,0,4,2018-02-12
2018-02-12 10:30:00,7,6,1,2018-02-12
2018-02-12 10:45:00,5,2,3,2018-02-12
2018-02-12 11:00:00,10,6,4,2018-02-12
2018-02-12 11:15:00,4,1,3,2018-02-12
2018-02-12 11:30:00,10,8,2,2018-02-12
2018-02-12 11:45:00,8,4,4,2018-02-12
2018-02-12 12:00:00,7,3,4,2018-02-12
2018-02-12 12:15:00,10,5,5,2018-02-12
2018-02-12 12:30:00,6,2,4,2018-02-12
2018-02-12 12:45:00,10,5,5,2018-02-12
2018-02-12 13:00:00,14,4,10,2018-02-12
2018-02-12 13:15:00,11,4,7,2018-02-12
2018-02-12 13:30:00,14,8,6,2018-02-12
2018-02-12 13:45:00,15,8,7,2018-02-12
2018-02-12 14:00:00,18,10,8,2018-02-12
2018-02-12 14:15:00,17,7,10,2018-02-12
2018-02-12 14:30:00,12,5,7,2018-02-12
2018-02-12 14:45:00,23,11,12,2018-02-12
2018-02-12 15:00:00,13,11,2,2018-02-12
2018-02-12 15:15:00,20,9,11,2018-02-12
2018-02-12 15:30:00,16,9,7,2018-02-12
2018-02-12 15:45:00,18,8,10,2018-02-12
2018-02-12 16:00:00,15,11,4,2018-02-12
2018-02-12 16:15:00,14,9,5,2018-02-12
2018-02-12 16:30:00,15,7,8,2018-02-12
2018-02-12 16:45:00,12,8,4,2018-02-12
2018-02-12 17:00:00,9,4,5,2018-02-12
2018-02-12 17:15:00,6,4,2,2018-02-12
2018-02-12 17:30:00,7,0,7,2018-02-12
2018-02-12 17:45:00,2,1,1,2018-02-12
2018-02-12 18:00:00,7,7,0,2018-02-12
2018-02-12 18:15:00,3,3,0,2018-02-12
2018-02-12 18:30:00,3,3,0,2018-02-12
2018-02-12 18:45:00,2,0,2,2018-02-12
2018-02-12 19:00:00,2,2,0,2018-02-12
2018-02-12 19:15:00,1,1,0,2018-02-12
2018-02-12 19:30:00,3,2,1,2018-02-12
2018-02-12 19:45:00,4,1,3,2018-02-12
2018-02-12 20:00:00,0,0,0,2018-02-12
2018-02-12 20:15:00,2,0,2,2018-02-12
2018-02-12 20:30:00,2,0,2,2018-02-12
2018-02-12 20:45:00,2,1,1,2018-02-12
2018-02-12 21:00:00,2,1,1,2018-02-12
2018-02-12 21:15:00,4,2,2,2018-02-12
2018-02-12 21:30:00,1,1,0,2018-02-12
2018-02-12 21:45:00,1,1,0,2018-02-12
2018-02-12 22:00:00,0,0,0,2018-02-12
2018-02-12 22:15:00,0,0,0,2018-02-12
2018-02-12 22:30:00,1,1,0,2018-02-12
2018-02-12 22:45:00,0,0,0,2018-02-12
2018-02-12 23:00:00,0,0,0,2018-02-12
2018-02-12 23:15:00,1,0,1,2018-02-12
2018-02-12 23:30:00,2,1,1,2018-02-12
2018-02-12 23:45:00,0,0,0,2018-02-12
2018-03-12 00:00:00,0,0,0,2018-03-12
2018-03-12 00:15:00,0,0,0,2018-03-12
2018-03-12 00:30:00,1,1,0,2018-03-12
2018-03-12 00:45:00,0,0,0,2018-03-12
2018-03-12 01:00:00,0,0,0,2018-03-12
2018-03-12 01:15:00,0,0,0,2018-03-12
2018-03-12 01:30:00,0,0,0,2018-03-12
2018-03-12 01:45:00,0,0,0,2018-03-12
2018-03-12 02:00:00,0,0,0,2018-03-12
2018-03-12 02:15:00,0,0,0,2018-03-12
2018-03-12 02:30:00,0,0,0,2018-03-12
2018-03-12 02:45:00,0,0,0,2018-03-12
2018-03-12 03:00:00,0,0,0,2018-03-12
2018-03-12 03:15:00,0,0,0,2018-03-12
2018-03-12 03:30:00,0,0,0,2018-03-12
2018-03-12 03:45:00,0,0,0,2018-03-12
2018-03-12 04:00:00,0,0,0,2018-03-12
2018-03-12 04:15:00,0,0,0,2018-03-12
2018-03-12 04:30:00,0,0,0,2018-03-12
2018-03-12 04:45:00,0,0,0,2018-03-12
2018-03-12 05:00:00,0,0,0,2018-03-12
2018-03-12 05:15:00,0,0,0,2018-03-12
2018-03-12 05:30:00,0,0,0,2018-03-12
2018-03-12 05:45:00,4,0,4,2018-03-12
2018-03-12 06:00:00,3,2,1,2018-03-12
2018-03-12 06:15:00,7,5,2,2018-03-12
2018-03-12 06:30:00,5,1,4,2018-03-12
2018-03-12 06:45:00,11,3,8,2018-03-12
2018-03-12 07:00:00,7,0,7,2018-03-12
2018-03-12 07:15:00,24,5,19,2018-03-12
2018-03-12 07:30:00,29,6,23,2018-03-12
2018-03-12 07:45:00,34,11,23,2018-03-12
2018-03-12 08:00:00,33,9,24,2018-03-12
2018-03-12 08:15:00,54,10,44,2018-03-12
2018-03-12 08:30:00,38,4,34,2018-03-12
2018-03-12 08:45:00,46,9,37,2018-03-12
2018-03-12 09:00:00,27,3,24,2018-03-12
2018-03-12 09:15:00,23,6,17,2018-03-12
2018-03-12 09:30:00,9,4,5,2018-03-12
2018-03-12 09:45:00,11,6,5,2018-03-12
2018-03-12 10:00:00,7,0,7,2018-03-12
2018-03-12 10:15:00,8,1,7,2018-03-12
2018-03-12 10:30:00,3,3,0,2018-03-12
2018-03-12 10:45:00,10,6,4,2018-03-12
2018-03-12 11:00:00,3,1,2,2018-03-12
2018-03-12 11:15:00,6,4,2,2018-03-12
2018-03-12 11:30:00,7,4,3,2018-03-12
2018-03-12 11:45:00,4,2,2,2018-03-12
2018-03-12 12:00:00,8,3,5,2018-03-12
2018-03-12 12:15:00,5,3,2,2018-03-12
2018-03-12 12:30:00,4,3,1,2018-03-12
2018-03-12 12:45:00,9,6,3,2018-03-12
2018-03-12 13:00:00,8,6,2,2018-03-12
2018-03-12 13:15:00,11,4,7,2018-03-12
2018-03-12 13:30:00,17,8,9,2018-03-12
2018-03-12 13:45:00,7,5,2,2018-03-12
2018-03-12 14:00:00,8,5,3,2018-03-12
2018-03-12 14:15:00,4,2,2,2018-03-12
2018-03-12 14:30:00,9,3,6,2018-03-12
2018-03-12 14:45:00,5,5,0,2018-03-12
2018-03-12 15:00:00,12,9,3,2018-03-12
2018-03-12 15:15:00,7,4,3,2018-03-12
2018-03-12 15:30:00,28,18,10,2018-03-12
2018-03-12 15:45:00,16,10,6,2018-03-12
2018-03-12 16:00:00,19,16,3,2018-03-12
2018-03-12 16:15:00,23,13,10,2018-03-12
2018-03-12 16:30:00,22,15,7,2018-03-12
2018-03-12 16:45:00,17,11,6,2018-03-12
2018-03-12 17:00:00,31,20,11,2018-03-12
2018-03-12 17:15:00,28,22,6,2018-03-12
2018-03-12 17:30:00,30,27,3,2018-03-12
2018-03-12 17:45:00,18,15,3,2018-03-12
2018-03-12 18:00:00,19,15,4,2018-03-12
2018-03-12 18:15:00,11,9,2,2018-03-12
2018-03-12 18:30:00,15,12,3,2018-03-12
2018-03-12 18:45:00,21,14,7,2018-03-12
2018-03-12 19:00:00,15,9,6,2018-03-12
2018-03-12 19:15:00,17,13,4,2018-03-12
2018-03-12 19:30:00,10,8,2,2018-03-12
2018-03-12 19:45:00,7,3,4,2018-03-12
2018-03-12 20:00:00,6,5,1,2018-03-12
2018-03-12 20:15:00,3,1,2,2018-03-12
2018-03-12 20:30:00,4,2,2,2018-03-12
2018-03-12 20:45:00,11,10,1,2018-03-12
2018-03-12 21:00:00,4,2,2,2018-03-12
2018-03-12 21:15:00,1,0,1,2018-03-12
2018-03-12 21:30:00,3,1,2,2018-03-12
2018-03-12 21:45:00,1,0,1,2018-03-12
2018-03-12 22:00:00,1,1,0,2018-03-12
2018-03-12 22:15:00,4,3,1,2018-03-12
2018-03-12 22:30:00,3,0,3,2018-03-12
2018-03-12 22:45:00,0,0,0,2018-03-12
2018-03-12 23:00:00,1,0,1,2018-03-12
2018-03-12 23:15:00,1,0,1,2018-03-12
2018-03-12 23:30:00,1,0,1,2018-03-12
2018-03-12 23:45:00,0,0,0,2018-03-12
2018-04-12 00:00:00,0,0,0,2018-04-12
2018-04-12 00:15:00,0,0,0,2018-04-12
2018-04-12 00:30:00,0,0,0,2018-04-12
2018-04-12 00:45:00,0,0,0,2018-04-12
2018-04-12 01:00:00,0,0,0,2018-04-12
2018-04-12 01:15:00,1,1,0,2018-04-12
2018-04-12 01:30:00,0,0,0,2018-04-12
2018-04-12 01:45:00,0,0,0,2018-04-12
2018-04-12 02:00:00,0,0,0,2018-04-12
2018-04-12 02:15:00,0,0,0,2018-04-12
2018-04-12 02:30:00,0,0,0,2018-04-12
2018-04-12 02:45:00,0,0,0,2018-04-12
2018-04-12 03:00:00,0,0,0,2018-04-12
2018-04-12 03:15:00,0,0,0,2018-04-12
2018-04-12 03:30:00,0,0,0,2018-04-12
2018-04-12 03:45:00,0,0,0,2018-04-12
2018-04-12 04:00:00,0,0,0,2018-04-12
2018-04-12 04:15:00,0,0,0,2018-04-12
2018-04-12 04:30:00,0,0,0,2018-04-12
2018-04-12 04:45:00,0,0,0,2018-04-12
2018-04-12 05:00:00,0,0,0,2018-04-12
2018-04-12 05:15:00,0,0,0,2018-04-12
2018-04-12 05:30:00,0,0,0,2018-04-12
2018-04-12 05:45:00,3,1,2,2018-04-12
2018-04-12 06:00:00,4,2,2,2018-04-12
2018-04-12 06:15:00,8,3,5,2018-04-12
2018-04-12 06:30:00,10,3,7,2018-04-12
2018-04-12 06:45:00,12,5,7,2018-04-12
2018-04-12 07:00:00,18,2,16,2018-04-12
2018-04-12 07:15:00,30,8,22,2018-04-12
2018-04-12 07:30:00,30,10,20,2018-04-12
2018-04-12 07:45:00,48,17,31,2018-04-12
2018-04-12 08:00:00,46,11,35,2018-04-12
2018-04-12 08:15:00,46,13,33,2018-04-12
2018-04-12 08:30:00,35,6,29,2018-04-12
2018-04-12 08:45:00,38,5,33,2018-04-12
